{'Stock Ticker': 'LOCM', 'Date': 200802010900, 'Opening Price': 4.19, 'Peak Price': 4.19, 'Lowest Price': 4.19, 'Close Price': 4.19, 'Volume': 885}
{'Stock Ticker': 'AAPL', 'Date': 200802011443, 'Opening Price': 134.47, 'Peak Price': 134.47, 'Lowest Price': 134.25, 'Close Price': 134.44, 'Volume': 75954}

{'Stock Ticker': 'LOCM', 'Date': 200802011439, 'Opening Price': 4.0033, 'Peak Price': 4.05, 'Lowest Price': 4.0033, 'Close Price': 4.05, 'Volume': 400}
{'Stock Ticker': 'AMZN', 'Date': 200802011440, 'Opening Price': 74.95, 'Peak Price': 75, 'Lowest Price': 74.93, 'Close Price': 75, 'Volume': 21239}
{'Stock Ticker': 'AAPL', 'Date': 200802011443, 'Opening Price': 134.47, 'Peak Price': 134.47, 'Lowest Price': 134.25, 'Close Price': 134.44, 'Volume': 75954}

{'Stock Ticker': 'LOCM', 'Date': 200802011439, 'Opening Price': 4.0033, 'Peak Price': 4.05, 'Lowest Price': 4.0033, 'Close Price': 4.05, 'Volume': 400}
{'Stock Ticker': 'AMZN', 'Date': 200802011441, 'Opening Price': 75.01, 'Peak Price': 75.1, 'Lowest Price': 74.96, 'Close Price': 75.01, 'Volume': 31883}
{'Stock Ticker': 'AAPL', 'Date': 200802011443, 'Opening Price': 134.47, 'Peak Price': 134.47, 'Lowest Price': 134.25, 'Close Price': 134.44, 'Volume': 75954}

{'Stock Ticker': 'LOCM', 'Date': 200802011439, 'Opening Price': 4.0033, 'Peak Price': 4.05, 'Lowest Price': 4.0033, 'Close Price': 4.05, 'Volume': 400}
{'Stock Ticker': 'AMZN', 'Date': 200802011443, 'Opening Price': 75.16, 'Peak Price': 75.17, 'Lowest Price': 75.1, 'Close Price': 75.17, 'Volume': 15949}
{'Stock Ticker': 'AAPL', 'Date': 200802011444, 'Opening Price': 134.44, 'Peak Price': 134.44, 'Lowest Price': 134.3, 'Close Price': 134.3544, 'Volume': 50577}

{'Stock Ticker': 'LOCM', 'Date': 200802011442, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011443, 'Opening Price': 75.16, 'Peak Price': 75.17, 'Lowest Price': 75.1, 'Close Price': 75.17, 'Volume': 15949}
{'Stock Ticker': 'AAPL', 'Date': 200802011444, 'Opening Price': 134.44, 'Peak Price': 134.44, 'Lowest Price': 134.3, 'Close Price': 134.3544, 'Volume': 50577}

{'Stock Ticker': 'LOCM', 'Date': 200802011439, 'Opening Price': 4.0033, 'Peak Price': 4.05, 'Lowest Price': 4.0033, 'Close Price': 4.05, 'Volume': 400}
{'Stock Ticker': 'AMZN', 'Date': 200802011441, 'Opening Price': 75.01, 'Peak Price': 75.1, 'Lowest Price': 74.96, 'Close Price': 75.01, 'Volume': 31883}
{'Stock Ticker': 'AAPL', 'Date': 200802011444, 'Opening Price': 134.44, 'Peak Price': 134.44, 'Lowest Price': 134.3, 'Close Price': 134.3544, 'Volume': 50577}

{'Stock Ticker': 'LOCM', 'Date': 200802011439, 'Opening Price': 4.0033, 'Peak Price': 4.05, 'Lowest Price': 4.0033, 'Close Price': 4.05, 'Volume': 400}
{'Stock Ticker': 'AMZN', 'Date': 200802011440, 'Opening Price': 74.95, 'Peak Price': 75, 'Lowest Price': 74.93, 'Close Price': 75, 'Volume': 21239}
{'Stock Ticker': 'AAPL', 'Date': 200802011444, 'Opening Price': 134.44, 'Peak Price': 134.44, 'Lowest Price': 134.3, 'Close Price': 134.3544, 'Volume': 50577}

{'Stock Ticker': 'LOCM', 'Date': 200802011439, 'Opening Price': 4.0033, 'Peak Price': 4.05, 'Lowest Price': 4.0033, 'Close Price': 4.05, 'Volume': 400}
{'Stock Ticker': 'AMZN', 'Date': 200802011442, 'Opening Price': 75.02, 'Peak Price': 75.162, 'Lowest Price': 75.02, 'Close Price': 75.162, 'Volume': 23931}
{'Stock Ticker': 'AAPL', 'Date': 200802011444, 'Opening Price': 134.44, 'Peak Price': 134.44, 'Lowest Price': 134.3, 'Close Price': 134.3544, 'Volume': 50577}

{'Stock Ticker': 'LOCM', 'Date': 200802011442, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011444, 'Opening Price': 75.17, 'Peak Price': 75.21, 'Lowest Price': 75.1, 'Close Price': 75.16, 'Volume': 38917}
{'Stock Ticker': 'AAPL', 'Date': 200802011445, 'Opening Price': 134.34, 'Peak Price': 134.366, 'Lowest Price': 134.2, 'Close Price': 134.27, 'Volume': 66129}

{'Stock Ticker': 'LOCM', 'Date': 200802011442, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011443, 'Opening Price': 75.16, 'Peak Price': 75.17, 'Lowest Price': 75.1, 'Close Price': 75.17, 'Volume': 15949}
{'Stock Ticker': 'AAPL', 'Date': 200802011445, 'Opening Price': 134.34, 'Peak Price': 134.366, 'Lowest Price': 134.2, 'Close Price': 134.27, 'Volume': 66129}

{'Stock Ticker': 'LOCM', 'Date': 200802011442, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011445, 'Opening Price': 75.16, 'Peak Price': 75.2, 'Lowest Price': 75.1, 'Close Price': 75.14, 'Volume': 18066}
{'Stock Ticker': 'AAPL', 'Date': 200802011446, 'Opening Price': 134.29, 'Peak Price': 134.33, 'Lowest Price': 134.17, 'Close Price': 134.1801, 'Volume': 93746}

{'Stock Ticker': 'LOCM', 'Date': 200802011444, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011445, 'Opening Price': 75.16, 'Peak Price': 75.2, 'Lowest Price': 75.1, 'Close Price': 75.14, 'Volume': 18066}
{'Stock Ticker': 'AAPL', 'Date': 200802011446, 'Opening Price': 134.29, 'Peak Price': 134.33, 'Lowest Price': 134.17, 'Close Price': 134.1801, 'Volume': 93746}

{'Stock Ticker': 'LOCM', 'Date': 200802011442, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011443, 'Opening Price': 75.16, 'Peak Price': 75.17, 'Lowest Price': 75.1, 'Close Price': 75.17, 'Volume': 15949}
{'Stock Ticker': 'AAPL', 'Date': 200802011446, 'Opening Price': 134.29, 'Peak Price': 134.33, 'Lowest Price': 134.17, 'Close Price': 134.1801, 'Volume': 93746}

{'Stock Ticker': 'LOCM', 'Date': 200802011442, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011444, 'Opening Price': 75.17, 'Peak Price': 75.21, 'Lowest Price': 75.1, 'Close Price': 75.16, 'Volume': 38917}
{'Stock Ticker': 'AAPL', 'Date': 200802011446, 'Opening Price': 134.29, 'Peak Price': 134.33, 'Lowest Price': 134.17, 'Close Price': 134.1801, 'Volume': 93746}

{'Stock Ticker': 'LOCM', 'Date': 200802011444, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011446, 'Opening Price': 75.14, 'Peak Price': 75.14, 'Lowest Price': 75.01, 'Close Price': 75.035, 'Volume': 17699}
{'Stock Ticker': 'AAPL', 'Date': 200802011447, 'Opening Price': 134.18, 'Peak Price': 134.24, 'Lowest Price': 134.09, 'Close Price': 134.24, 'Volume': 92141}

{'Stock Ticker': 'LOCM', 'Date': 200802011442, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011446, 'Opening Price': 75.14, 'Peak Price': 75.14, 'Lowest Price': 75.01, 'Close Price': 75.035, 'Volume': 17699}
{'Stock Ticker': 'AAPL', 'Date': 200802011447, 'Opening Price': 134.18, 'Peak Price': 134.24, 'Lowest Price': 134.09, 'Close Price': 134.24, 'Volume': 92141}

{'Stock Ticker': 'LOCM', 'Date': 200802011445, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011446, 'Opening Price': 75.14, 'Peak Price': 75.14, 'Lowest Price': 75.01, 'Close Price': 75.035, 'Volume': 17699}
{'Stock Ticker': 'AAPL', 'Date': 200802011447, 'Opening Price': 134.18, 'Peak Price': 134.24, 'Lowest Price': 134.09, 'Close Price': 134.24, 'Volume': 92141}

{'Stock Ticker': 'LOCM', 'Date': 200802011442, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011444, 'Opening Price': 75.17, 'Peak Price': 75.21, 'Lowest Price': 75.1, 'Close Price': 75.16, 'Volume': 38917}
{'Stock Ticker': 'AAPL', 'Date': 200802011447, 'Opening Price': 134.18, 'Peak Price': 134.24, 'Lowest Price': 134.09, 'Close Price': 134.24, 'Volume': 92141}

{'Stock Ticker': 'LOCM', 'Date': 200802011442, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011443, 'Opening Price': 75.16, 'Peak Price': 75.17, 'Lowest Price': 75.1, 'Close Price': 75.17, 'Volume': 15949}
{'Stock Ticker': 'AAPL', 'Date': 200802011447, 'Opening Price': 134.18, 'Peak Price': 134.24, 'Lowest Price': 134.09, 'Close Price': 134.24, 'Volume': 92141}

{'Stock Ticker': 'LOCM', 'Date': 200802011444, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011445, 'Opening Price': 75.16, 'Peak Price': 75.2, 'Lowest Price': 75.1, 'Close Price': 75.14, 'Volume': 18066}
{'Stock Ticker': 'AAPL', 'Date': 200802011447, 'Opening Price': 134.18, 'Peak Price': 134.24, 'Lowest Price': 134.09, 'Close Price': 134.24, 'Volume': 92141}

{'Stock Ticker': 'LOCM', 'Date': 200802011442, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011445, 'Opening Price': 75.16, 'Peak Price': 75.2, 'Lowest Price': 75.1, 'Close Price': 75.14, 'Volume': 18066}
{'Stock Ticker': 'AAPL', 'Date': 200802011447, 'Opening Price': 134.18, 'Peak Price': 134.24, 'Lowest Price': 134.09, 'Close Price': 134.24, 'Volume': 92141}

{'Stock Ticker': 'LOCM', 'Date': 200802011445, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011447, 'Opening Price': 75.03, 'Peak Price': 75.07, 'Lowest Price': 75, 'Close Price': 75.06, 'Volume': 15950}
{'Stock Ticker': 'AAPL', 'Date': 200802011448, 'Opening Price': 134.25, 'Peak Price': 134.33, 'Lowest Price': 134.12, 'Close Price': 134.14, 'Volume': 89053}

{'Stock Ticker': 'LOCM', 'Date': 200802011444, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011447, 'Opening Price': 75.03, 'Peak Price': 75.07, 'Lowest Price': 75, 'Close Price': 75.06, 'Volume': 15950}
{'Stock Ticker': 'AAPL', 'Date': 200802011448, 'Opening Price': 134.25, 'Peak Price': 134.33, 'Lowest Price': 134.12, 'Close Price': 134.14, 'Volume': 89053}

{'Stock Ticker': 'LOCM', 'Date': 200802011446, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011447, 'Opening Price': 75.03, 'Peak Price': 75.07, 'Lowest Price': 75, 'Close Price': 75.06, 'Volume': 15950}
{'Stock Ticker': 'AAPL', 'Date': 200802011448, 'Opening Price': 134.25, 'Peak Price': 134.33, 'Lowest Price': 134.12, 'Close Price': 134.14, 'Volume': 89053}

{'Stock Ticker': 'LOCM', 'Date': 200802011444, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011445, 'Opening Price': 75.16, 'Peak Price': 75.2, 'Lowest Price': 75.1, 'Close Price': 75.14, 'Volume': 18066}
{'Stock Ticker': 'AAPL', 'Date': 200802011448, 'Opening Price': 134.25, 'Peak Price': 134.33, 'Lowest Price': 134.12, 'Close Price': 134.14, 'Volume': 89053}

{'Stock Ticker': 'LOCM', 'Date': 200802011445, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011446, 'Opening Price': 75.14, 'Peak Price': 75.14, 'Lowest Price': 75.01, 'Close Price': 75.035, 'Volume': 17699}
{'Stock Ticker': 'AAPL', 'Date': 200802011448, 'Opening Price': 134.25, 'Peak Price': 134.33, 'Lowest Price': 134.12, 'Close Price': 134.14, 'Volume': 89053}

{'Stock Ticker': 'LOCM', 'Date': 200802011444, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011446, 'Opening Price': 75.14, 'Peak Price': 75.14, 'Lowest Price': 75.01, 'Close Price': 75.035, 'Volume': 17699}
{'Stock Ticker': 'AAPL', 'Date': 200802011448, 'Opening Price': 134.25, 'Peak Price': 134.33, 'Lowest Price': 134.12, 'Close Price': 134.14, 'Volume': 89053}

{'Stock Ticker': 'LOCM', 'Date': 200802011446, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011448, 'Opening Price': 75.05, 'Peak Price': 75.17, 'Lowest Price': 74.95, 'Close Price': 75, 'Volume': 16084}
{'Stock Ticker': 'AAPL', 'Date': 200802011449, 'Opening Price': 134.15, 'Peak Price': 134.2928, 'Lowest Price': 133.95, 'Close Price': 134, 'Volume': 92388}

{'Stock Ticker': 'LOCM', 'Date': 200802011444, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011448, 'Opening Price': 75.05, 'Peak Price': 75.17, 'Lowest Price': 74.95, 'Close Price': 75, 'Volume': 16084}
{'Stock Ticker': 'AAPL', 'Date': 200802011449, 'Opening Price': 134.15, 'Peak Price': 134.2928, 'Lowest Price': 133.95, 'Close Price': 134, 'Volume': 92388}

{'Stock Ticker': 'LOCM', 'Date': 200802011445, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011448, 'Opening Price': 75.05, 'Peak Price': 75.17, 'Lowest Price': 74.95, 'Close Price': 75, 'Volume': 16084}
{'Stock Ticker': 'AAPL', 'Date': 200802011449, 'Opening Price': 134.15, 'Peak Price': 134.2928, 'Lowest Price': 133.95, 'Close Price': 134, 'Volume': 92388}

{'Stock Ticker': 'LOCM', 'Date': 200802011447, 'Opening Price': 4.06, 'Peak Price': 4.07, 'Lowest Price': 4.06, 'Close Price': 4.07, 'Volume': 200}
{'Stock Ticker': 'AMZN', 'Date': 200802011448, 'Opening Price': 75.05, 'Peak Price': 75.17, 'Lowest Price': 74.95, 'Close Price': 75, 'Volume': 16084}
{'Stock Ticker': 'AAPL', 'Date': 200802011449, 'Opening Price': 134.15, 'Peak Price': 134.2928, 'Lowest Price': 133.95, 'Close Price': 134, 'Volume': 92388}

{'Stock Ticker': 'LOCM', 'Date': 200802011444, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011446, 'Opening Price': 75.14, 'Peak Price': 75.14, 'Lowest Price': 75.01, 'Close Price': 75.035, 'Volume': 17699}
{'Stock Ticker': 'AAPL', 'Date': 200802011449, 'Opening Price': 134.15, 'Peak Price': 134.2928, 'Lowest Price': 133.95, 'Close Price': 134, 'Volume': 92388}

{'Stock Ticker': 'LOCM', 'Date': 200802011445, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011446, 'Opening Price': 75.14, 'Peak Price': 75.14, 'Lowest Price': 75.01, 'Close Price': 75.035, 'Volume': 17699}
{'Stock Ticker': 'AAPL', 'Date': 200802011449, 'Opening Price': 134.15, 'Peak Price': 134.2928, 'Lowest Price': 133.95, 'Close Price': 134, 'Volume': 92388}

{'Stock Ticker': 'LOCM', 'Date': 200802011444, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011445, 'Opening Price': 75.16, 'Peak Price': 75.2, 'Lowest Price': 75.1, 'Close Price': 75.14, 'Volume': 18066}
{'Stock Ticker': 'AAPL', 'Date': 200802011449, 'Opening Price': 134.15, 'Peak Price': 134.2928, 'Lowest Price': 133.95, 'Close Price': 134, 'Volume': 92388}

{'Stock Ticker': 'LOCM', 'Date': 200802011446, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011447, 'Opening Price': 75.03, 'Peak Price': 75.07, 'Lowest Price': 75, 'Close Price': 75.06, 'Volume': 15950}
{'Stock Ticker': 'AAPL', 'Date': 200802011449, 'Opening Price': 134.15, 'Peak Price': 134.2928, 'Lowest Price': 133.95, 'Close Price': 134, 'Volume': 92388}

{'Stock Ticker': 'LOCM', 'Date': 200802011444, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011447, 'Opening Price': 75.03, 'Peak Price': 75.07, 'Lowest Price': 75, 'Close Price': 75.06, 'Volume': 15950}
{'Stock Ticker': 'AAPL', 'Date': 200802011449, 'Opening Price': 134.15, 'Peak Price': 134.2928, 'Lowest Price': 133.95, 'Close Price': 134, 'Volume': 92388}

{'Stock Ticker': 'LOCM', 'Date': 200802011445, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011447, 'Opening Price': 75.03, 'Peak Price': 75.07, 'Lowest Price': 75, 'Close Price': 75.06, 'Volume': 15950}
{'Stock Ticker': 'AAPL', 'Date': 200802011449, 'Opening Price': 134.15, 'Peak Price': 134.2928, 'Lowest Price': 133.95, 'Close Price': 134, 'Volume': 92388}

{'Stock Ticker': 'LOCM', 'Date': 200802011447, 'Opening Price': 4.06, 'Peak Price': 4.07, 'Lowest Price': 4.06, 'Close Price': 4.07, 'Volume': 200}
{'Stock Ticker': 'AMZN', 'Date': 200802011449, 'Opening Price': 75, 'Peak Price': 75.0765, 'Lowest Price': 74.96, 'Close Price': 75.01, 'Volume': 15700}
{'Stock Ticker': 'AAPL', 'Date': 200802011450, 'Opening Price': 133.98, 'Peak Price': 134.22, 'Lowest Price': 133.96, 'Close Price': 134.0801, 'Volume': 90214}

{'Stock Ticker': 'LOCM', 'Date': 200802011445, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011449, 'Opening Price': 75, 'Peak Price': 75.0765, 'Lowest Price': 74.96, 'Close Price': 75.01, 'Volume': 15700}
{'Stock Ticker': 'AAPL', 'Date': 200802011450, 'Opening Price': 133.98, 'Peak Price': 134.22, 'Lowest Price': 133.96, 'Close Price': 134.0801, 'Volume': 90214}

{'Stock Ticker': 'LOCM', 'Date': 200802011446, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011449, 'Opening Price': 75, 'Peak Price': 75.0765, 'Lowest Price': 74.96, 'Close Price': 75.01, 'Volume': 15700}
{'Stock Ticker': 'AAPL', 'Date': 200802011450, 'Opening Price': 133.98, 'Peak Price': 134.22, 'Lowest Price': 133.96, 'Close Price': 134.0801, 'Volume': 90214}

{'Stock Ticker': 'LOCM', 'Date': 200802011448, 'Opening Price': 4.07, 'Peak Price': 4.07, 'Lowest Price': 4.07, 'Close Price': 4.07, 'Volume': 800}
{'Stock Ticker': 'AMZN', 'Date': 200802011449, 'Opening Price': 75, 'Peak Price': 75.0765, 'Lowest Price': 74.96, 'Close Price': 75.01, 'Volume': 15700}
{'Stock Ticker': 'AAPL', 'Date': 200802011450, 'Opening Price': 133.98, 'Peak Price': 134.22, 'Lowest Price': 133.96, 'Close Price': 134.0801, 'Volume': 90214}

{'Stock Ticker': 'LOCM', 'Date': 200802011445, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011447, 'Opening Price': 75.03, 'Peak Price': 75.07, 'Lowest Price': 75, 'Close Price': 75.06, 'Volume': 15950}
{'Stock Ticker': 'AAPL', 'Date': 200802011450, 'Opening Price': 133.98, 'Peak Price': 134.22, 'Lowest Price': 133.96, 'Close Price': 134.0801, 'Volume': 90214}

{'Stock Ticker': 'LOCM', 'Date': 200802011446, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011447, 'Opening Price': 75.03, 'Peak Price': 75.07, 'Lowest Price': 75, 'Close Price': 75.06, 'Volume': 15950}
{'Stock Ticker': 'AAPL', 'Date': 200802011450, 'Opening Price': 133.98, 'Peak Price': 134.22, 'Lowest Price': 133.96, 'Close Price': 134.0801, 'Volume': 90214}

{'Stock Ticker': 'LOCM', 'Date': 200802011445, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011446, 'Opening Price': 75.14, 'Peak Price': 75.14, 'Lowest Price': 75.01, 'Close Price': 75.035, 'Volume': 17699}
{'Stock Ticker': 'AAPL', 'Date': 200802011450, 'Opening Price': 133.98, 'Peak Price': 134.22, 'Lowest Price': 133.96, 'Close Price': 134.0801, 'Volume': 90214}

{'Stock Ticker': 'LOCM', 'Date': 200802011447, 'Opening Price': 4.06, 'Peak Price': 4.07, 'Lowest Price': 4.06, 'Close Price': 4.07, 'Volume': 200}
{'Stock Ticker': 'AMZN', 'Date': 200802011448, 'Opening Price': 75.05, 'Peak Price': 75.17, 'Lowest Price': 74.95, 'Close Price': 75, 'Volume': 16084}
{'Stock Ticker': 'AAPL', 'Date': 200802011450, 'Opening Price': 133.98, 'Peak Price': 134.22, 'Lowest Price': 133.96, 'Close Price': 134.0801, 'Volume': 90214}

{'Stock Ticker': 'LOCM', 'Date': 200802011445, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011448, 'Opening Price': 75.05, 'Peak Price': 75.17, 'Lowest Price': 74.95, 'Close Price': 75, 'Volume': 16084}
{'Stock Ticker': 'AAPL', 'Date': 200802011450, 'Opening Price': 133.98, 'Peak Price': 134.22, 'Lowest Price': 133.96, 'Close Price': 134.0801, 'Volume': 90214}

{'Stock Ticker': 'LOCM', 'Date': 200802011446, 'Opening Price': 4.06, 'Peak Price': 4.06, 'Lowest Price': 4.06, 'Close Price': 4.06, 'Volume': 100}
{'Stock Ticker': 'AMZN', 'Date': 200802011448, 'Opening Price': 75.05, 'Peak Price': 75.17, 'Lowest Price': 74.95, 'Close Price': 75, 'Volume': 16084}
{'Stock Ticker': 'AAPL', 'Date': 200802011450, 'Opening Price': 133.98, 'Peak Price': 134.22, 'Lowest Price': 133.96, 'Close Price': 134.0801, 'Volume': 90214}

{'Stock Ticker': 'LOCM', 'Date': 200802011448, 'Opening Price': 4.07, 'Peak Price': 4.07, 'Lowest Price': 4.07, 'Close Price': 4.07, 'Volume': 800}
{'Stock Ticker': 'AMZN', 'Date': 200802011450, 'Opening Price': 75, 'Peak Price': 75.1, 'Lowest Price': 74.99, 'Close Price': 75.1, 'Volume': 25098}
